Eatery_ID,Eatery_Name,Eatery_Addr,Eatery_Num,Eatery_Type
7688,별헤는밤,제주특별자치도 제주시 전농로 28-1,,기타
7689,볕밭동네,제주특별자치도 제주시 애월읍 장전로 173,,기타
7690,보라지붕,제주특별자치도 제주시 조천읍 함덕19길 6,,기타
7691,보롬,제주특별자치도 제주시 국기로3길 3,,기타
7692,보름,제주특별자치도 제주시 한림읍 명월성로 137-19,,기타
7693,보말보말,제주특별자치도 제주시 애월읍 애월로 57,,기타
7694,보배드림 주식회사,제주특별자치도 제주시 모시길 14,064-747-9150,기타
7695,보스코티하우스,제주특별자치도 제주시 구좌읍 선유로 445-55,064-782-3803,기타
7696,보원축산1번지,제주특별자치도 제주시 오일장중길 73,,기타
7697,보편적인노래,제주특별자치도 제주시 제원길 14,,기타
7698,보호,제주특별자치도 제주시 한림읍 옹포7길 23-6,,기타
7699,본가고가네돈까스,제주특별자치도 제주시 정든로2길 13,,기타
7700,본도시락제주시청점,제주특별자치도 제주시 동광로8길 3,,기타
7701,본머스펍,제주특별자치도 제주시 삼무로 62,,기타
7702,본태,제주특별자치도 제주시 애월읍 애월북서길 56-1,064-799-8900,기타
7703,볼륨1603,제주특별자치도 제주시 애월읍 일주서로 7087-14,,기타
7704,봄소풍,제주특별자치도 제주시 우정로4길 4,,기타
7705,봉개번영점에스지스크린골프,제주특별자치도 제주시 번영로 504,,기타
7706,봉개해아름,제주특별자치도 제주시 봉개대동6길 41,,기타
7707,봉골레밥상,제주특별자치도 제주시 추자면 대서3길 40,,기타
7708,봉구통닭,제주특별자치도 제주시 수덕로 13,,기타
7709,봉그레,제주특별자치도 제주시 남학길 8-3,,기타
7710,봉다방봉스푸드야시장,제주특별자치도 제주시 중앙로13길 21,,기타
7711,봉분식,제주특별자치도 제주시 구남동2길 30,,기타
7712,봉성리북까페,제주특별자치도 제주시 애월읍 봉성로2길 27,,기타
7713,봉성프리마,제주특별자치도 제주시 애월읍 봉성로2길 16-1,,기타
7714,봉수아피자구제주2호점,제주특별자치도 제주시 서사로 95,,기타
7715,봉수아피자아라점,제주특별자치도 제주시 산천단동3길 10 ,,기타
7716,봉쟈블루스,제주특별자치도 제주시 구좌읍 해맞이해안로 1146-4,,기타
7717,봉크랑,제주특별자치도 제주시 정존13길 4,,기타
7718,봉플라봉뱅,제주특별자치도 제주시 문송1길 6-1,,기타
7719,부가네얼큰이첨단점,제주특별자치도 제주시 첨단로 199,,기타
7720,부가네얼큰이한라점,제주특별자치도 제주시 정존5길 1 ,064-748-9222,기타
7721,부뚜막,제주특별자치도 제주시 애월읍 하광로 289,,기타
7722,부엉이카페,제주특별자치도 제주시 원노형로 81,,기타
7723,부침개,제주특별자치도 제주시 신광로10길 20,,기타
7724,부향순죽전문점,제주특별자치도 제주시 동문로 80,,기타
7725,북촌카페,제주특별자치도 제주시 조천읍 일주동로 1360,,기타
7726,북코스 그늘집,제주특별자치도 제주시 한림읍 한창로 925-122,,기타
7727,분바른식탁,제주특별자치도 제주시 애월읍 하귀동남1길 2-5,,기타
7728,불난닭짱,제주특별자치도 제주시 서문로 18-2,064-749-0121,기타
7729,불용반점,제주특별자치도 제주시 구좌읍 해맞이해안로 1852,064-784-5005,기타
7730,불을품은닭이도점,제주특별자치도 제주시 청귤로3길 42-1,,기타
7731,불타는여고24시떡볶이삼화점,제주특별자치도 제주시 화삼로1길 18,,기타
7732,불타는여고24시떡볶이중앙여고점,제주특별자치도 제주시 구남동5길 14,,기타
7733,불티나네,제주특별자치도 제주시 애월읍 가문동상2길 29-7,,기타
7734,불팡,제주특별자치도 제주시 탑동로 97-1,,기타
7735,붉은동백,제주특별자치도 제주시 노연로 28,,기타
7736,붐붐,제주특별자치도 제주시 다랑곶4길 2,,기타
7737,붐비어,제주특별자치도 제주시 서광로 234-1,,기타
7738,브라보,제주특별자치도 제주시 산지로 19,,기타
7739,브라보유어라이프,제주특별자치도 제주시 제주대학로 77,,기타
7740,브레드앤리프,제주특별자치도 제주시 구남로2길 34,,기타
7741,브로콜리,제주특별자치도 제주시 삼무로 49,,기타
7742,브릭스제주,제주특별자치도 제주시 구좌읍 김녕로2길 6,,기타
7743,브이,제주특별자치도 제주시 노연로 41,,기타
7744,블라썸1407,제주특별자치도 제주시 애월읍 고하상로 103,,기타
7745,블랙넥타르,제주특별자치도 제주시 남성로 104-1,,기타
7746,블랙데이,제주특별자치도 제주시 만덕로 23-2,,기타
7747,블랙스톤즈,제주특별자치도 제주시 탑동로 66 ,064-729-8251,기타
7748,블루오션,제주특별자치도 제주시 우도면 우도해안길 810,,기타
7749,블루피쉬마켓,제주특별자치도 제주시 한라대학로 7,,기타
7750,비건테이블바람,제주특별자치도 제주시 애월읍 납읍동1길 18-16,,기타
7751,비금향,제주특별자치도 제주시 애월읍 항몽로 133,,기타
7752,비담,제주특별자치도 제주시 한림읍 금능길 79,,기타
7753,비만고양이,제주특별자치도 제주시 신성로13길 31,064-752-0501,기타
7754,비비고컨세션13동,제주특별자치도 제주시 애월읍 화전길 370,,기타
7755,비비고컨세션14동,제주특별자치도 제주시 애월읍 화전길 370,,기타
7756,비스듬히,제주특별자치도 제주시 중앙로11길 1,,기타
7757,비스트로올댓제주,제주특별자치도 제주시 중앙로1길 33,064-901-7893,기타
7758,비아이푸드,제주특별자치도 제주시 사장1길 29,,기타
7759,비앙코네리,제주특별자치도 제주시 한경면 용금로 858,064-772-5243,기타
7760,비양,제주특별자치도 제주시 한림읍 옹포3길 25-2,,기타
7761,비에이치씨제주시청점,제주특별자치도 제주시 광양14길 12,,기타
7762,비에이치씨제주시청점,제주특별자치도 제주시 서광로 292-1 ,,기타
7763,비에이치씨제주저지점,제주특별자치도 제주시 한경면 용금로 859,,기타
7764,비에이치씨치킨노형점,제주특별자치도 제주시 수덕로 81,,기타
7765,비에이치씨탑동점,제주특별자치도 제주시 중앙로 20,,기타
7766,비오는날의숲,제주특별자치도 제주시 조천읍 신촌북3길 1,,기타
7767,비온뒤맑게갠하늘,제주특별자치도 제주시 애월읍 광상로 272,,기타
7768,비자림 양푼이 국수,제주특별자치도 제주시 구좌읍 비자림로 2235-2,,기타
7769,비자림수련원식당,제주특별자치도 제주시 구좌읍 비자숲길 55,064-782-7001,기타
7770,비자림숲길13,제주특별자치도 제주시 구좌읍 비자숲길 13,,기타
7771,비자해물파전칼국수,제주특별자치도 제주시 구좌읍 비자림로 2328,,기타
7772,비자향,제주특별자치도 제주시 구좌읍 비자림로 2270,,기타
7773,비주비주,제주특별자치도 제주시 한림읍 비양도길 32,,기타
7774,비타민국수,제주특별자치도 제주시 한림읍 한림로 661,064-796-0774,기타
7775,비타티하우스,제주특별자치도 제주시 구좌읍 선유로 445-55,064-783-3803,기타
7776,비행기,제주특별자치도 제주시 연동8길 13,,기타
7777,빅스타피자노형점,제주특별자치도 제주시 월랑로2길 26-1,064-745-9951,기타
7778,빈대떡신사,제주특별자치도 제주시 다랑곶4길 17,,기타
7779,빈커피앤와인모어,제주특별자치도 제주시 일주동로 188,,기타
7780,빈티지무드,제주특별자치도 제주시 우도면 상우목길 22,,기타
7781,빌레마루,제주특별자치도 제주시 조천읍 함대로 46-1,064-782-0909,기타
7782,빌리네월정식탁,제주특별자치도 제주시 구좌읍 해맞이해안로 518,,기타
7783,빛남,제주특별자치도 제주시 한림읍 한림로 485-4,,기타
7784,빠레뜨한남협재점,제주특별자치도 제주시 한림읍 한림로 337,064-900-6653,기타
7785,빡2,제주특별자치도 제주시 신대로14길 38,,기타
7786,빨간우체통,제주특별자치도 제주시 해안마을길 134,,기타
7787,빨간집삼화지구점,제주특별자치도 제주시 화삼로1길 20,,기타
7788,빨강지프,제주특별자치도 제주시 조천읍 미래로 589,,기타
7789,빽다방제주연북로점,제주특별자치도 제주시 과원북4길 19,,기타
7790,빽포,제주특별자치도 제주시 정존11길 43 ,064-713-1950,기타
7791,뻘떡낙지삼화점,제주특별자치도 제주시 연삼로 974,,기타
7792,뽕꼬랑,제주특별자치도 제주시 조천읍 남조로 2228,,기타
7793,쁘띠수앙,제주특별자치도 제주시 우령서로16길 2,,기타
7794,사거리포차,제주특별자치도 제주시 동광로 129 ,,기타
7795,사노라면,제주특별자치도 제주시 남광로 122,,기타
7796,사누끼냄비동,제주특별자치도 제주시 천수로 68,,기타
7797,사랑뜰,제주특별자치도 제주시 한림읍 한림로 662-1,,기타
7798,사랑을부르는주문마들렌,제주특별자치도 제주시 한경면 일주서로 4472,,기타
7799,사리원외도점,제주특별자치도 제주시 도근내길 8,,기타
7800,사십구제곱미터,제주특별자치도 제주시 조천읍 함덕27길 32-4,,기타
7801,사유적가드닝,제주특별자치도 제주시 한림읍 협재1길 53-5,,기타
7802,사이분식,제주특별자치도 제주시 한림읍 한림로 335,,기타
7803,사카야이자카야,제주특별자치도 제주시 월랑로4길 25 ,,기타
7804,사쿠라,제주특별자치도 제주시 우령2길 34,,기타
7805,산드레,제주특별자치도 제주시 다호5길 10,,기타
7806,산방식당노형점,제주특별자치도 제주시 정존3길 26,,기타
7807,산방식당제주공항점,제주특별자치도 제주시 신대로7길 7 ,,기타
7808,산이네,제주특별자치도 제주시 성화로5길 5,,기타
7809,산지물식당,제주특별자치도 제주시 임항로 26,,기타
7810,산호사,제주특별자치도 제주시 우도면 우도해안길 266,064-784-0575,기타
7811,살구나무행언덕원,제주특별자치도 제주시 구좌읍 행원로 159,,기타
7812,살레안의고깃,제주특별자치도 제주시 월산남길 110,,기타
7813,살롱드라방,제주특별자치도 제주시 애월읍 하가로 146-9,,기타
7814,삼계별장,제주특별자치도 제주시 연북로 599,,기타
7815,삼구사구카페,제주특별자치도 제주시 월랑로8길 1,,기타
7816,삼다버거,제주특별자치도 제주시 구좌읍 선유로 80,064-782-4503,기타
7817,삼생이심야식당,제주특별자치도 제주시 남성로 99,,기타
7818,삼십킬로미터머뭄,제주특별자치도 제주시 광양10길 18-1,,기타
7819,삼양우숙이앤인생게장,제주특별자치도 제주시 설촌로2길 23,,기타
7820,삼월,제주특별자치도 제주시 동문로2길 17-2,,기타
7821,삼천촉도,제주특별자치도 제주시 신대로14길 51,064-749-9919,기타
7822,삼해인관광호텔구내,제주특별자치도 제주시 도령로 108 ,064-742-7775,기타
7823,삼화롯데,제주특별자치도 제주시 삼봉로 11,,기타
7824,삼화스크린골프죤투구내,제주특별자치도 제주시 동화로 56,,기타
7825,삼화스크린구내,제주특별자치도 제주시 청풍남8길 73,064-702-4757,기타
7826,삼화포구2,제주특별자치도 제주시 서흘1길 26,,기타
7827,삼화회센터,제주특별자치도 제주시 화삼로1길 18,,기타
7828,상하이,제주특별자치도 제주시 애월읍 유수암서길 22,,기타
7829,새마루,제주특별자치도 제주시 벌랑서길 59,,기타
7830,새벽,제주특별자치도 제주시 산천단동2길 13,,기타
7831,새벽해장국플랑,제주특별자치도 제주시 서해안로 152,,기타
7832,색깔,제주특별자치도 제주시 구좌읍 문주란로5길 21,,기타
7833,샌드리아노형점,제주특별자치도 제주시 월랑로10길 6,,기타
7834,샐러데이즈,제주특별자치도 제주시 삼봉로2길 62,,기타
7835,생고기제작소휴먼시아점,제주특별자치도 제주시 화삼북로 38,064-758-8292,기타
7836,생길국수,제주특별자치도 제주시 전농로 109,,기타
7837,생활맥주제주연동점,제주특별자치도 제주시 연동7길 40,,기타
7838,샤르망,제주특별자치도 제주시 인다2길 28,064-751-3335,기타
7839,샤브마니아제주아라점,제주특별자치도 제주시 연북로 527,064-721-2226,기타
7840,서가앤쿡노형점,제주특별자치도 제주시 노형8길 16,,기타
7841,서바,제주특별자치도 제주시 월랑로10길 31,,기타
7842,서부회센타,제주특별자치도 제주시 논세길 46,064-744-8971,기타
7843,서우봉가든,제주특별자치도 제주시 조천읍 함대로 78,064-782-8818,기타
7844,서울옛날떡볶이,제주특별자치도 제주시 남녕로 47,,기타
7845,서자매김밥,제주특별자치도 제주시 원노형로 41-1,,기타
7846,서진향해장국,제주특별자치도 제주시 제주대학로 183,,기타
7847,서쪽부엌,제주특별자치도 제주시 중앙로 537,,기타
7848,서프로와,제주특별자치도 제주시 테우해안로 132,,기타
7849,서피플,제주특별자치도 제주시 애월읍 곽지9길 21,,기타
7850,선돌식당,제주특별자치도 제주시 한림읍 한수풀로4길 10,,기타
7851,선미정,제주특별자치도 제주시 신광로 88,,기타
7852,선영이네고기집,제주특별자치도 제주시 달마루길 28,,기타
7853,선장과해녀,제주특별자치도 제주시 조천읍 조함해안로 432-19,064-783-8359,기타
7854,선카페,제주특별자치도 제주시 동문로 47,,기타
7855,선하다선,제주특별자치도 제주시 조천읍 북선로 322-15,,기타
7856,선흘바람,제주특별자치도 제주시 조천읍 선교로 571,,기타
7857,선흘쉼터,제주특별자치도 제주시 조천읍 선진길 82,,기타
7858,설레임처럼,제주특별자치도 제주시 노연로 48,064-711-9911,기타
7859,설빙제주시청점,제주특별자치도 제주시 광양14길 7,064-702-4224,기타
7860,섬고래,제주특별자치도 제주시 한림읍 금능길 65,,기타
7861,섯가름한식,제주특별자치도 제주시 한림읍 중산간서로 3923,064-772-4252,기타
7862,성두길일오포차,제주특별자치도 제주시 성두길 15,,기타
7863,성미가든2,제주특별자치도 제주시 조천읍 교래1길 2,,기타
7864,성지길,제주특별자치도 제주시 중앙로 93,,기타
7865,성화촌,제주특별자치도 제주시 성화로6길 24,,기타
7866,성희가있는수랏간,제주특별자치도 제주시 광양7길 32-9,,기타
7867,세리빠,제주특별자치도 제주시 중앙로4길 1,,기타
7868,세숫대야냉면,제주특별자치도 제주시 진군길 1-7 ,064-712-8242,기타
7869,세인트포스넥바,제주특별자치도 제주시 구좌읍 선유로 445-46,064-782-3803,기타
7870,세인트포스타트하우스,제주특별자치도 제주시 구좌읍 선유로 445-55,064-782-3803,기타
7871,세인트포클럽하우스,제주특별자치도 제주시 구좌읍 선유로 445-55,064-782-3803,기타
7872,세컨드하우스,제주특별자치도 제주시 인다2길 8-2,,기타
7873,세화길카페,제주특별자치도 제주시 구좌읍 세화1길 17,,기타
7874,세화달팽이,제주특별자치도 제주시 남광로 19,,기타
7875,세화마구간,제주특별자치도 제주시 구좌읍 면수길 49,,기타
7876,세화마을협동조합,제주특별자치도 제주시 구좌읍 세평항로 46-9,,기타
7877,세화바당,제주특별자치도 제주시 구좌읍 세화1길 7,,기타
7878,세화카페여우구슬,제주특별자치도 제주시 구좌읍 세화3길 17,,기타
7879,센트럴시티66가,제주특별자치도 제주시 노연로 66,,기타
7880,셰프의초밥제주,제주특별자치도 제주시 관덕로15길 2,,기타
7881,소나무집,제주특별자치도 제주시 구좌읍 월정1길 1,,기타
7882,소나이포차,제주특별자치도 제주시 애월읍 곽지5길 21,,기타
7883,소노벨제주모닥,제주특별자치도 제주시 조천읍 신북로 577,064-780-5040,기타
7884,소노벨제주비비큐2호점,제주특별자치도 제주시 조천읍 신북로 577,064-780-5040,기타
7885,소담돈까스,제주특별자치도 제주시 성신로1길 23,,기타
7886,소담애뜰,제주특별자치도 제주시 다랑곶4길 31,,기타
7887,소담키친,제주특별자치도 제주시 애월읍 항몽로 34,,기타
7888,소담한끼,제주특별자치도 제주시 우도면 우도해안길 1022,,기타
7889,소담히로,제주특별자치도 제주시 남광로4길 21,,기타
7890,소도리도시락,제주특별자치도 제주시 조천읍 조함해안로 50-1,,기타
7891,소돈소돈,제주특별자치도 제주시 월광로 135,,기타
7892,소동주막,제주특별자치도 제주시 조천읍 함덕로 32,,기타
7893,소라반점,제주특별자치도 제주시 우도면 우도로 1,,기타
7894,소랑분식,제주특별자치도 제주시 신대로 67,,기타
7895,소랑호게,제주특별자치도 제주시 한림읍 한림로 414-1,,기타
7896,소로소로,제주특별자치도 제주시 구좌읍 송당7길 3,,기타
7897,소림마라 신제주점,제주특별자치도 제주시 비월길 19,064-711-6889,기타
7898,소섬바라기,제주특별자치도 제주시 우도면 우도비양길 83,064-784-0732,기타
7899,소소,제주특별자치도 제주시 서광로19길 34,,기타
7900,소소락,제주특별자치도 제주시 광평서길 14,,기타
7901,소소한담,제주특별자치도 제주시 애월읍 일주서로 6691,,기타
7902,소소한밤,제주특별자치도 제주시 연동10길 19,,기타
7903,소소한한끼,제주특별자치도 제주시 남광로2길 22,064-7557-750,기타
7904,소안뉴이완,제주특별자치도 제주시 신광로4길 1,,기타
7905,소앵븟,제주특별자치도 제주시 우정로8길 6,,기타
7906,소인,제주특별자치도 제주시 원노형8길 21,,기타
7907,소주철도구구구,제주특별자치도 제주시 신성로 29,,기타
7908,소주홀릭,제주특별자치도 제주시 도남로 3,,기타
7909,소프레나,제주특별자치도 제주시 구좌읍 월정7길 26,,기타
7910,수,제주특별자치도 제주시 수덕9길 85-7,,기타
7911,수눌음면주막,제주특별자치도 제주시 조천읍 번영로 1143,,기타
7912,수돈가스,제주특별자치도 제주시 한림읍 한림로 393,064-796-7042,기타
7913,수라간,제주특별자치도 제주시 미리내길 199-6,,기타
7914,수리코,제주특별자치도 제주시 한경면 조수설목1길 8,,기타
7915,수리키친,제주특별자치도 제주시 한경면 용수3길 29,,기타
7916,수문미트,제주특별자치도 제주시 다랑곶4길 48,,기타
7917,수일통닭한림점,제주특별자치도 제주시 한림읍 한림로 475,,기타
7918,수정이네중독조림,제주특별자치도 제주시 애월읍 애원로 48,,기타
7919,수제핫바깡스,제주특별자치도 제주시 오일장서길 26 ,,기타
7920,수제홍과일모찌2호점,제주특별자치도 제주시 애월읍 하귀동남3길 15,064-4548-5745,기타
7921,수준이다른치킨신제주점,제주특별자치도 제주시 연동8길 28,,기타
7922,수지네밥상,제주특별자치도 제주시 애월읍 일주서로 7040,,기타
7923,숙성도실버,제주특별자치도 제주시 신성로13길 20,064-744-0123,기타
7924,숙성도에프엔비,제주특별자치도 제주시 노연로 48,064-749-3200,기타
7925,숙희네흑돼지,제주특별자치도 제주시 삼무로3길 16,,기타
7926,순백,제주특별자치도 제주시 서광로29길 13,,기타
7927,순수한둠비,제주특별자치도 제주시 서문로 37-11,,기타
7928,순수한둠비연동점,제주특별자치도 제주시 연화로2길 34,064-711-1361,기타
7929,순자전집,제주특별자치도 제주시 우령2길 10,,기타
7930,순전이해녀김밥,제주특별자치도 제주시 조천읍 조함해안로 490,,기타
7931,술의식물원,제주특별자치도 제주시 구좌읍 중산간동로 2253,,기타
7932,술쳐먹었으면,제주특별자치도 제주시 건주로4길 6-4,064-752-1492,기타
7933,숨어있는집함덕펜션,제주특별자치도 제주시 조천읍 함덕30길 14-5,064-782-1579,기타
7934,숯불구이족발족가족가,제주특별자치도 제주시 조천읍 신북로 99,,기타
7935,숯불애꼬꼬,제주특별자치도 제주시 전농로 53-1,,기타
7936,쉘브르,제주특별자치도 제주시 한경면 일주서로 4533-11,,기타
7937,쉬멍놀멍,제주특별자치도 제주시 한림읍 협재2길 26-3,,기타
7938,쉬영목,제주특별자치도 제주시 구좌읍 일주동로 2586,,기타
7939,쉬젠,제주특별자치도 제주시 우도면 우도해안길 254,,기타
7940,쉬크,제주특별자치도 제주시 도남로7길 32-1,064-727-7751,기타
7941,쉼,제주특별자치도 제주시 도남로7길 38,,기타
7942,슈가바당,제주특별자치도 제주시 구좌읍 해맞이해안로 1166,,기타
7943,슈에뜨펍,제주특별자치도 제주시 중앙로 236,,기타
7944,슈퍼보틀,제주특별자치도 제주시 은남1길 46,,기타
7945,슈퍼오아시스,제주특별자치도 제주시 노연로 48,,기타
7946,스나쿠타카,제주특별자치도 제주시 애월읍 일주서로 7063,,기타
7947,스누피카페,제주특별자치도 제주시 구좌읍 금백조로 930,,기타
7948,스시도모다찌칠성점,제주특별자치도 제주시 관덕로13길 3,,기타
7949,스시아리엔,제주특별자치도 제주시 애월읍 하귀동남3길 4,,기타
7950,스시테이카이센동,제주특별자치도 제주시 연북로 440,,기타
7951,스시토푸,제주특별자치도 제주시 애월읍 하소로 391-2,,기타
7952,스시한일,제주특별자치도 제주시 중앙로14길 6-1,,기타
7953,스윗그린,제주특별자치도 제주시 연북로 25 ,064-748-8118,기타
7954,스카이31푸드에비뉴제주국제공항4층점,제주특별자치도 제주시 공항로 2,064-705-8152,기타
7955,스카이뷰,제주특별자치도 제주시 애월읍 애월로1길 26-2,,기타
7956,스콜피온,제주특별자치도 제주시 중앙로2길 19,,기타
7957,스크린골프SG이도점,제주특별자치도 제주시 도남로 142,064-756-0075,기타
7958,스타트하우스,제주특별자치도 제주시 애월읍 화전길 201,,기타
7959,스테이펍,제주특별자치도 제주시 조천읍 함와로 566-27,,기타
7960,스토브온제주,제주특별자치도 제주시 한림읍 중산간서로 4062,,기타
7961,스톤아일랜드탭하우스,제주특별자치도 제주시 삼무로7길 16,,기타
7962,스트라이크존,제주특별자치도 제주시 고마로 95,064-702-7088,기타
7963,스트릿16,제주특별자치도 제주시 용두암길 16,,기타
7964,스틸,제주특별자치도 제주시 연동8길 15,,기타
7965,스페샬노형주공점,제주특별자치도 제주시 정존11길 54,064-712-5292,기타
7966,스페이스비어펍,제주특별자치도 제주시 신대로16길 51,,기타
7967,스페이스제로,제주특별자치도 제주시 애월읍 천덕로 880-24,,기타
7968,슬로보트,제주특별자치도 제주시 애월읍 하귀2길 46-16,,기타
7969,슬로우,제주특별자치도 제주시 도남로 3,,기타
7970,승리마트,제주특별자치도 제주시 한림읍 옹포4길 24,,기타
7971,시간여행,제주특별자치도 제주시 서사로 152,,기타
7972,시골집,제주특별자치도 제주시 일주서로 7531,,기타
7973,시나르,제주특별자치도 제주시 노형10길 3,,기타
7974,시루애월,제주특별자치도 제주시 애월읍 하소로 449,,기타
7975,시리우스카페,제주특별자치도 제주시 도령로 133,,기타
7976,시바,제주특별자치도 제주시 조천읍 신흥로1길 62-10,,기타
7977,시스터즈어묵,제주특별자치도 제주시 신광로 73,,기타
7978,시월,제주특별자치도 제주시 남광로2길 21,,기타
7979,시장,제주특별자치도 제주시 중앙로13길 15 ,064-757-1666,기타
7980,시장올레,제주특별자치도 제주시 관덕로14길 10,064-755-6308,기타
7981,시재시재카페,제주특별자치도 제주시 한경면 조수2길 25,,기타
7982,시쟈덕,제주특별자치도 제주시 신광로8길 20,,기타
7983,식당마요네즈,제주특별자치도 제주시 다랑곶3길 18,,기타
7984,식도원,제주특별자치도 제주시 연삼로 498,,기타
7985,식전당포,제주특별자치도 제주시 광양14길 17-1 ,,기타
7986,신궁양궁카페,제주특별자치도 제주시 신성로13길 5,,기타
7987,신대로12길,제주특별자치도 제주시 신대로12길 13 ,064-753-8778,기타
7988,신대림,제주특별자치도 제주시 한림읍 한림로19길 10,064-796-3129,기타
7989,신도원,제주특별자치도 제주시 임항로 36 ,,기타
7990,신라스테이제주바(BAR),제주특별자치도 제주시 노연로 100,064-717-9106,기타
7991,신미민물장어,제주특별자치도 제주시 신설로9길 48,064-752-0071,기타
7992,신산머루마을관리사회적협동조합,제주특별자치도 제주시 삼성로9길 18-1,,기타
7993,신삼다식당,제주특별자치도 제주시 오현길 79,,기타
7994,신삼미식당,제주특별자치도 제주시 조천읍 신조로 45,,기타
7995,신스버거,제주특별자치도 제주시 한림읍 월령2길 2,,기타
7996,신용담반점,제주특별자치도 제주시 용담로 107,,기타
7997,신이내린닭신제주신이점,제주특별자치도 제주시 국기로 50,,기타
7998,신이내린닭아라점,제주특별자치도 제주시 인다10길 22,,기타
7999,신제주황가네,제주특별자치도 제주시 은남3길 28,,기타
8000,신조,제주특별자치도 제주시 우정로5길 4,,기타
8001,신중앙로,제주특별자치도 제주시 중앙로 79,,기타
8002,신통치킨노형점,제주특별자치도 제주시 광평동로 40 ,064-712-9599,기타
8003,신현희네식,제주특별자치도 제주시 애월읍 애월해안로 724,,기타
8004,심심,제주특별자치도 제주시 신광로8길 24-1,,기타
8005,심심푸리제주외도점,제주특별자치도 제주시 우정로5길 4,,기타
8006,심야식당낭만혼술,제주특별자치도 제주시 신대로20길 1,,기타
8007,심청이쌈밥,제주특별자치도 제주시 아란5길 19-12,,기타
8008,싱싱촘맛집,제주특별자치도 제주시 조천읍 조함해안로 430-1,,기타
8009,싸움의고수제주노형점,제주특별자치도 제주시 원노형로 3,,기타
8010,싸움의고수제주삼화점,제주특별자치도 제주시 화삼로 19,,기타
8011,싸움의고수제주시청점,제주특별자치도 제주시 중앙로 201,,기타
8012,써니꼬마김밥본점,제주특별자치도 제주시 월랑로4길 13,,기타
8013,써니꼬마깁밥건입점,제주특별자치도 제주시 동문로 80,,기타
8014,썬더치킨제원점,제주특별자치도 제주시 삼무로1길 10-9,064-711-8688,기타
8015,썬라이즈,제주특별자치도 제주시 한림읍 한림해안로 530,064-796-9600,기타
8016,썬셋클리프,제주특별자치도 제주시 애월읍 애월로1길 19-8,,기타
8017,썸,제주특별자치도 제주시 한림읍 한수1길 33,,기타
8018,썸카페,제주특별자치도 제주시 국기로1길 19,,기타
8019,쎄시봉,제주특별자치도 제주시 구좌읍 세화4길 10,,기타
8020,쑝쑝돈까스제주월평점,제주특별자치도 제주시 애조로 1864,064-753-7977,기타
8021,쑤니에7080,제주특별자치도 제주시 서해안로 648,,기타
8022,쓰리모어,제주특별자치도 제주시 남광북3길 39,,기타
8023,씨름왕순덕이네,제주특별자치도 제주시 한림읍 한수5길 10,,기타
8024,씨리얼제주,제주특별자치도 제주시 한림읍 명랑로 26,,기타
8025,씨사이드애월하귀점,제주특별자치도 제주시 애월읍 하귀14길 5-3,,기타
8026,씨에로티하우스,제주특별자치도 제주시 구좌읍 선유로 445-55,064-782-3803,기타
8027,아그데,제주특별자치도 제주시 탑동로15길 34,,기타
8028,아꼬운디,제주특별자치도 제주시 한림읍 월령3길 27-2,,기타
8029,아낌없는주방,제주특별자치도 제주시 신성로12길 17,,기타
8030,아녜스의앞치마,제주특별자치도 제주시 구좌읍 행원로5길 25,,기타
8031,아늑한,제주특별자치도 제주시 무근성7길 11,,기타
8032,아다미,제주특별자치도 제주시 신성로13길 25,,기타
8033,아도록,제주특별자치도 제주시 구좌읍 해맞이해안로 1156-6,,기타
8034,아라,제주특별자치도 제주시 애월읍 애월해안로 394,,기타
8035,아라가야,제주특별자치도 제주시 도남로16길 15,,기타
8036,아라스시,제주특별자치도 제주시 인다9길 8,,기타
8037,아라스테이,제주특별자치도 제주시 기자길 64-2,,기타
8038,아라옛통치킨,제주특별자치도 제주시 아란9길 22,,기타
8039,아라오리,제주특별자치도 제주시 516로 3155-30,,기타
8040,아라주점,제주특별자치도 제주시 중앙로 587,,기타
8041,아라커피,제주특별자치도 제주시 구산로 3,064-727-2937,기타
8042,아란구길,제주특별자치도 제주시 아란9길 6-3,,기타
8043,아루요두번째,제주특별자치도 제주시 신광로10길 22,,기타
8044,아르떼,제주특별자치도 제주시 조천읍 곱은달남길 218,,기타
8045,아르보,제주특별자치도 제주시 연동6길 11,064-7426-657,기타
8046,아리아식당,제주특별자치도 제주시 한경면 노을해안로 1174,,기타
8047,아방의차,제주특별자치도 제주시 구좌읍 덕천길 10-7,,기타
8048,아베끄뚜아,제주특별자치도 제주시 1100로 3321,,기타
8049,아비앙또,제주특별자치도 제주시 우도면 우도해안길 1100,,기타
8050,아빠닭옛날통닭,제주특별자치도 제주시 동광로21길 7,,기타
8051,아시아제주노형호텔프리미엄,제주특별자치도 제주시 노연로 53,,기타
8052,아야아야,제주특별자치도 제주시 애월읍 금성5길 39,,기타
8053,아우라키친,제주특별자치도 제주시 제주대학로7길 9,,기타
8054,아이스빈일도점,제주특별자치도 제주시 고마로 142 ,064-722-3135,기타
8055,아인당구호프,제주특별자치도 제주시 우정로5길 4,,기타
8056,아인스하나푸드,제주특별자치도 제주시 구남로6길 18-2,,기타
8057,아일랜돈,제주특별자치도 제주시 구좌읍 중산간동로 1865-8,,기타
8058,아일랜드,제주특별자치도 제주시 동광로4길 9-4,,기타
8059,아일랜드본섬,제주특별자치도 제주시 신설로6길 1-1 ,,기타
